"_","Id","UsageReportingOrgId__c","TenantId__c","KQ_Id__c","Id__c","InternalOrganization__c","BusinessEnvType__c","UsageQualifiedName__c","EventTime__c","DataSourceObject__c","EntitlementOrgId__c","ExtractTime__c","UsageValue__c"
"[TenantBillingUsageEvent__dlm]","qB5000002141482CAA","00D4x000007s8VREAY","a360/prod/77e51984b1b449708d46f41bc4b1a6e1","","74f82495-5a9e-4fed-9452-1552a43e35e9","","Production","DataCloud_DataQueries","2025-10-27T14:04:00.877+0000","TenantBillingUsageEvent","00D4x000007s8VREAY","2025-10-27T14:56:52.997+0000","84390"
"[TenantBillingUsageEvent__dlm]","qB5000006729404CAA","00D4x000007s8VREAY","a360/prod/77e51984b1b449708d46f41bc4b1a6e1","","7ab04a22-aa82-4f45-98ed-c3cf541bd5b2","","Production","DataCloud_DataQueries","2025-10-27T14:11:44.679+0000","TenantBillingUsageEvent","00D4x000007s8VREAY","2025-10-27T14:56:52.997+0000","22231"
"[TenantBillingUsageEvent__dlm]","qB5000003441607CAA","00D4x000007s8VREAY","a360/prod/77e51984b1b449708d46f41bc4b1a6e1","","849a3772-5457-4177-9eab-ea93a5befb75","","Production","DataCloud_DataQueries","2025-10-27T14:10:50.547+0000","TenantBillingUsageEvent","00D4x000007s8VREAY","2025-10-27T14:56:52.997+0000","22231"
"[TenantBillingUsageEvent__dlm]","qB5000009421893CAA","00D4x000007s8VREAY","a360/prod/77e51984b1b449708d46f41bc4b1a6e1","","856f91eb-6c85-4567-96a4-6fc18e1022e6","","Production","DataCloud_DataQueries","2025-10-27T14:08:39.758+0000","TenantBillingUsageEvent","00D4x000007s8VREAY","2025-10-27T14:56:52.997+0000","74236"
"[TenantBillingUsageEvent__dlm]","qB5000001355577CAA","00D4x000007s8VREAY","a360/prod/77e51984b1b449708d46f41bc4b1a6e1","","85a5641d-3850-472c-809a-fec61e418cb7","","Production","DataCloud_DataQueries","2025-10-27T14:11:39.310+0000","TenantBillingUsageEvent","00D4x000007s8VREAY","2025-10-27T14:56:52.997+0000","22231"
"[TenantBillingUsageEvent__dlm]","qB5000009996143CAA","00D4x000007s8VREAY","a360/prod/77e51984b1b449708d46f41bc4b1a6e1","","85e7f4c0-5b49-445e-be2c-7bc1a75e4a7f","","Production","DataCloud_DataQueries","2025-10-27T14:15:58.431+0000","TenantBillingUsageEvent","00D4x000007s8VREAY","2025-10-27T14:56:52.997+0000","0"
"[TenantBillingUsageEvent__dlm]","qB5000006110570CAA","00D4x000007s8VREAY","a360/prod/77e51984b1b449708d46f41bc4b1a6e1","","8682fd50-ba3d-42e4-b135-67d3e3a7f83a","","Production","DataCloud_DataQueries","2025-10-27T14:16:00.439+0000","TenantBillingUsageEvent","00D4x000007s8VREAY","2025-10-27T14:56:52.997+0000","0"
"[TenantBillingUsageEvent__dlm]","qB5000007727484CAA","00D4x000007s8VREAY","a360/prod/77e51984b1b449708d46f41bc4b1a6e1","","8ce8104f-c4bd-47f7-877f-72b20a4988de","","Production","DataCloud_DataQueries","2025-10-27T14:05:03.856+0000","TenantBillingUsageEvent","00D4x000007s8VREAY","2025-10-27T14:56:52.997+0000","84390"
"[TenantBillingUsageEvent__dlm]","qB5000007585604CAA","00D4x000007s8VREAY","a360/prod/77e51984b1b449708d46f41bc4b1a6e1","","8cf6a79f-464c-427a-b4bb-7fb343b87c77","","Production","DataCloud_DataQueries","2025-10-27T14:03:45.638+0000","TenantBillingUsageEvent","00D4x000007s8VREAY","2025-10-27T14:56:52.997+0000","84390"
"[TenantBillingUsageEvent__dlm]","qB5000001899817CAA","00D4x000007s8VREAY","a360/prod/77e51984b1b449708d46f41bc4b1a6e1","","8e4f36db-bc15-48fb-b751-daee947606b2","","Production","DataCloud_DataQueries","2025-10-27T14:09:24.136+0000","TenantBillingUsageEvent","00D4x000007s8VREAY","2025-10-27T14:56:52.997+0000","74236"
"[TenantBillingUsageEvent__dlm]","qB5000001475560CAA","00D4x000007s8VREAY","a360/prod/77e51984b1b449708d46f41bc4b1a6e1","","8e6c4208-1e8b-4359-ba2f-b8592b99b7f1","","Production","DataCloud_DataQueries","2025-10-27T14:06:22.654+0000","TenantBillingUsageEvent","00D4x000007s8VREAY","2025-10-27T14:56:52.997+0000","84390"
"[TenantBillingUsageEvent__dlm]","qB5000004524483CAA","00D4x000007s8VREAY","a360/prod/77e51984b1b449708d46f41bc4b1a6e1","","92c7a967-4bb3-43ab-82bf-e262895b7950","","Production","DataCloud_Storage","2025-10-27T12:06:18.847+0000","TenantBillingUsageEvent","00D4x000007s8VREAY","2025-10-27T12:56:55.176+0000","59679086632"
"[TenantBillingUsageEvent__dlm]","qB5000007182526CAA","00D4x000007s8VREAY","a360/prod/77e51984b1b449708d46f41bc4b1a6e1","","93f1abc5-c8cb-41a8-9f16-ba5695ef6cd2","","Production","DataCloud_DataQueries","2025-10-27T14:06:28.392+0000","TenantBillingUsageEvent","00D4x000007s8VREAY","2025-10-27T14:56:52.997+0000","84390"
"[TenantBillingUsageEvent__dlm]","qB5000001336786CAA","00D4x000007s8VREAY","a360/prod/77e51984b1b449708d46f41bc4b1a6e1","","97cc726b-1e80-4cce-9583-abd4593935fd","","Production","DataCloud_DataQueries","2025-10-27T14:04:17.395+0000","TenantBillingUsageEvent","00D4x000007s8VREAY","2025-10-27T14:56:52.997+0000","84390"
"[TenantBillingUsageEvent__dlm]","qB5000003314269CAA","00D4x000007s8VREAY","a360/prod/77e51984b1b449708d46f41bc4b1a6e1","","98827db4-3fd0-4a78-ac6a-4792eba15af4","","Production","DataCloud_DataQueries","2025-10-27T14:04:37.889+0000","TenantBillingUsageEvent","00D4x000007s8VREAY","2025-10-27T14:56:52.997+0000","84390"
"[TenantBillingUsageEvent__dlm]","qB5000005576870CAA","00D4x000007s8VREAY","a360/prod/77e51984b1b449708d46f41bc4b1a6e1","","9f4741f7-70f8-4c63-82d1-689fcc10ec57","","Production","DataCloud_DataQueries","2025-10-27T14:10:36.668+0000","TenantBillingUsageEvent","00D4x000007s8VREAY","2025-10-27T14:56:52.997+0000","22231"
"[TenantBillingUsageEvent__dlm]","qB5000009507112CAA","00D4x000007s8VREAY","a360/prod/77e51984b1b449708d46f41bc4b1a6e1","","a068e869-f7f6-4ae0-a462-10e753ce2219","","Production","DataCloud_DataQueries","2025-10-27T14:08:32.890+0000","TenantBillingUsageEvent","00D4x000007s8VREAY","2025-10-27T14:56:52.997+0000","74236"
"[TenantBillingUsageEvent__dlm]","qB5000009120512CAA","00D4x000007s8VREAY","a360/prod/77e51984b1b449708d46f41bc4b1a6e1","","a1bfd8db-c550-4cc0-96a2-f91b334ce182","","Production","DataCloud_DataQueries","2025-10-27T14:03:13.476+0000","TenantBillingUsageEvent","00D4x000007s8VREAY","2025-10-27T14:56:52.997+0000","84390"
"[TenantBillingUsageEvent__dlm]","qB5000005151895CAA","00D4x000007s8VREAY","a360/prod/77e51984b1b449708d46f41bc4b1a6e1","","a2d72bf1-d631-4d87-a074-a7f81c60db38","","Production","DataCloud_DataQueries","2025-10-27T14:10:02.589+0000","TenantBillingUsageEvent","00D4x000007s8VREAY","2025-10-27T14:56:52.997+0000","74236"
"[TenantBillingUsageEvent__dlm]","qB5000006897880CAA","00D4x000007s8VREAY","a360/prod/77e51984b1b449708d46f41bc4b1a6e1","","a36072f1-8535-402d-bc23-2197fdacfc7b","","Production","DataCloud_DataQueries","2025-10-27T14:16:00.404+0000","TenantBillingUsageEvent","00D4x000007s8VREAY","2025-10-27T14:56:52.997+0000","0"
"[TenantBillingUsageEvent__dlm]","qB5000005716900CAA","00D4x000007s8VREAY","a360/prod/77e51984b1b449708d46f41bc4b1a6e1","","a43f1df7-dcda-4c75-8fae-46f583031027","","Production","DataCloud_DataQueries","2025-10-27T14:05:15.352+0000","TenantBillingUsageEvent","00D4x000007s8VREAY","2025-10-27T14:56:52.997+0000","84390"
"[TenantBillingUsageEvent__dlm]","qB5000004011477CAA","00D4x000007s8VREAY","a360/prod/77e51984b1b449708d46f41bc4b1a6e1","","a8f00059-a694-4568-932e-09858ca376fd","","Production","DataCloud_DataQueries","2025-10-27T14:07:47.404+0000","TenantBillingUsageEvent","00D4x000007s8VREAY","2025-10-27T14:56:52.997+0000","74236"
"[TenantBillingUsageEvent__dlm]","qB5000008341020CAA","00D4x000007s8VREAY","a360/prod/77e51984b1b449708d46f41bc4b1a6e1","","a998ddc1-aa60-492e-b1cd-95727a743426","","Production","DataCloud_DataQueries","2025-10-27T14:15:54.266+0000","TenantBillingUsageEvent","00D4x000007s8VREAY","2025-10-27T14:56:52.997+0000","15"
"[TenantBillingUsageEvent__dlm]","qB5000004693943CAA","00D4x000007s8VREAY","a360/prod/77e51984b1b449708d46f41bc4b1a6e1","","a9f92816-c635-4482-94d3-0aff1ccfc6f3","","Production","DataCloud_DataQueries","2025-10-27T14:12:34.601+0000","TenantBillingUsageEvent","00D4x000007s8VREAY","2025-10-27T14:56:52.997+0000","1141"
"[TenantBillingUsageEvent__dlm]","qB5000005896777CAA","00D4x000007s8VREAY","a360/prod/77e51984b1b449708d46f41bc4b1a6e1","","aa49b695-7e32-496e-980b-42465644f87b","","Production","DataCloud_DataQueries","2025-10-27T14:04:51.546+0000","TenantBillingUsageEvent","00D4x000007s8VREAY","2025-10-27T14:56:52.997+0000","84390"
"[TenantBillingUsageEvent__dlm]","qB5000008399750CAA","00D4x000007s8VREAY","a360/prod/77e51984b1b449708d46f41bc4b1a6e1","","abd5005c-2a30-4ddb-bdf0-3c30547e26a4","","Production","DataCloud_DataQueries","2025-10-27T14:09:00.282+0000","TenantBillingUsageEvent","00D4x000007s8VREAY","2025-10-27T14:56:52.997+0000","74236"
"[TenantBillingUsageEvent__dlm]","qB5000001801530CAA","00D4x000007s8VREAY","a360/prod/77e51984b1b449708d46f41bc4b1a6e1","","ac5677f8-880b-4192-a12b-0f0b2c8cfd9d","","Production","DataCloud_DataQueries","2025-10-27T14:11:04.826+0000","TenantBillingUsageEvent","00D4x000007s8VREAY","2025-10-27T14:56:52.997+0000","22231"
"[TenantBillingUsageEvent__dlm]","qB5000004870858CAA","00D4x000007s8VREAY","a360/prod/77e51984b1b449708d46f41bc4b1a6e1","","ad59ed05-cda8-47d7-91dd-a05d1fd898cb","","Production","DataCloud_DataQueries","2025-10-27T14:06:48.109+0000","TenantBillingUsageEvent","00D4x000007s8VREAY","2025-10-27T14:56:52.997+0000","84390"
"[TenantBillingUsageEvent__dlm]","qB5000008074080CAA","00D4x000007s8VREAY","a360/prod/77e51984b1b449708d46f41bc4b1a6e1","","b511a870-4789-4912-b6cc-89fe6afb4408","","Production","DataCloud_DataQueries","2025-10-27T14:11:32.385+0000","TenantBillingUsageEvent","00D4x000007s8VREAY","2025-10-27T14:56:52.997+0000","22231"
"[TenantBillingUsageEvent__dlm]","qB5000009471606CAA","00D4x000007s8VREAY","a360/prod/77e51984b1b449708d46f41bc4b1a6e1","","b689348f-223d-4fa9-bac7-59c5c9e0900b","","Production","DataCloud_DataQueries","2025-10-27T14:10:15.853+0000","TenantBillingUsageEvent","00D4x000007s8VREAY","2025-10-27T14:56:52.997+0000","74236"
"[TenantBillingUsageEvent__dlm]","qB5000003717118CAA","00D4x000007s8VREAY","a360/prod/77e51984b1b449708d46f41bc4b1a6e1","","b92e4f1a-7141-4445-9a8b-62bda90bb2ce","","Production","DataCloud_DataQueries","2025-10-27T14:11:18.102+0000","TenantBillingUsageEvent","00D4x000007s8VREAY","2025-10-27T14:56:52.997+0000","22231"
"[TenantBillingUsageEvent__dlm]","qB5000002535564CAA","00D4x000007s8VREAY","a360/prod/77e51984b1b449708d46f41bc4b1a6e1","","ba8d0f34-3505-4d87-9d88-566e14714444","","Production","DataCloud_Storage","2025-10-27T18:06:45.318+0000","TenantBillingUsageEvent","00D4x000007s8VREAY","2025-10-27T18:56:59.740+0000","59687836877"
"[TenantBillingUsageEvent__dlm]","qB5000001840822CAA","00D4x000007s8VREAY","a360/prod/77e51984b1b449708d46f41bc4b1a6e1","","bfb8b8a4-9394-466a-95c9-f9593f24001f","","Production","DataCloud_DataQueries","2025-10-27T14:08:13.106+0000","TenantBillingUsageEvent","00D4x000007s8VREAY","2025-10-27T14:56:52.997+0000","74236"
"[TenantBillingUsageEvent__dlm]","qB5000002745457CAA","00D4x000007s8VREAY","a360/prod/77e51984b1b449708d46f41bc4b1a6e1","","c091fa18-79fd-4f39-8005-8a6ae787218c","","Production","DataCloud_Storage","2025-10-27T00:06:21.669+0000","TenantBillingUsageEvent","00D4x000007s8VREAY","2025-10-27T00:56:54.122+0000","59671612351"
"[TenantBillingUsageEvent__dlm]","qB5000007663332CAA","00D4x000007s8VREAY","a360/prod/77e51984b1b449708d46f41bc4b1a6e1","","c3b87139-089d-4750-86a6-8f4379ecd409","","Production","DataCloud_DataQueries","2025-10-27T14:09:12.685+0000","TenantBillingUsageEvent","00D4x000007s8VREAY","2025-10-27T14:56:52.997+0000","74236"
"[TenantBillingUsageEvent__dlm]","qB5000001878629CAA","00D4x000007s8VREAY","a360/prod/77e51984b1b449708d46f41bc4b1a6e1","","c4556d44-c804-42cb-8f34-2559e2b72d8d","","Production","DataCloud_DataQueries","2025-10-27T14:09:30.903+0000","TenantBillingUsageEvent","00D4x000007s8VREAY","2025-10-27T14:56:52.997+0000","74236"
"[TenantBillingUsageEvent__dlm]","qB5000007291274CAA","00D4x000007s8VREAY","a360/prod/77e51984b1b449708d46f41bc4b1a6e1","","c56069ac-e158-4e5b-b7a9-b188ee878a8d","","Production","DataCloud_DataQueries","2025-10-27T14:11:11.391+0000","TenantBillingUsageEvent","00D4x000007s8VREAY","2025-10-27T14:56:52.997+0000","22231"
"[TenantBillingUsageEvent__dlm]","qB5000004288886CAA","00D4x000007s8VREAY","a360/prod/77e51984b1b449708d46f41bc4b1a6e1","","c9133c27-6a2a-4028-8132-6325fe55e663","","Production","DataCloud_DataQueries","2025-10-27T14:07:22.909+0000","TenantBillingUsageEvent","00D4x000007s8VREAY","2025-10-27T14:56:52.997+0000","74236"
"[TenantBillingUsageEvent__dlm]","qB5000005674631CAA","00D4x000007s8VREAY","a360/prod/77e51984b1b449708d46f41bc4b1a6e1","","c9e564e5-59cc-4190-a3c9-6190c7b62d87","","Production","DataCloud_DataQueries","2025-10-27T14:15:59.754+0000","TenantBillingUsageEvent","00D4x000007s8VREAY","2025-10-27T14:56:52.997+0000","0"
