"_","Id","UsageReportingOrgId__c","TenantId__c","KQ_Id__c","Id__c","InternalOrganization__c","BusinessEnvType__c","UsageQualifiedName__c","EventTime__c","DataSourceObject__c","EntitlementOrgId__c","ExtractTime__c","UsageValue__c"
"[TenantBillingUsageEvent__dlm]","qB5000002484174CAA","00D4x000007s8VREAY","a360/prod/77e51984b1b449708d46f41bc4b1a6e1","","02e7cd1a-7309-4105-a5df-561b6dd209d3","","Production","DataCloud_DataQueries","2025-09-15T10:58:05.552+0000","TenantBillingUsageEvent","00D4x000007s8VREAY","2025-09-15T11:56:31.058+0000","74236"
"[TenantBillingUsageEvent__dlm]","qB5000001326078CAA","00D4x000007s8VREAY","a360/prod/77e51984b1b449708d46f41bc4b1a6e1","","03588d06-6c90-44be-a0da-1a467cded679","","Production","DataCloud_DataQueries","2025-09-12T16:48:23.378+0000","TenantBillingUsageEvent","00D4x000007s8VREAY","2025-09-12T16:57:06.401+0000","95777"
"[TenantBillingUsageEvent__dlm]","qB5000001707722CAA","00D4x000007s8VREAY","a360/prod/77e51984b1b449708d46f41bc4b1a6e1","","035a5219-139d-43e4-9ce6-610c101aa15d","","Production","DataCloud_DataQueries","2025-09-12T16:11:50.823+0000","TenantBillingUsageEvent","00D4x000007s8VREAY","2025-09-12T16:57:06.401+0000","145756"
"[TenantBillingUsageEvent__dlm]","qB5000009908686CAA","00D4x000007s8VREAY","a360/prod/77e51984b1b449708d46f41bc4b1a6e1","","0383d67c-8788-47d4-8944-ef873d03b364","","Production","DataCloud_DataQueries","2025-09-12T18:40:30.430+0000","TenantBillingUsageEvent","00D4x000007s8VREAY","2025-09-12T18:56:47.260+0000","70468"
"[TenantBillingUsageEvent__dlm]","qB5000003683291CAA","00D4x000007s8VREAY","a360/prod/77e51984b1b449708d46f41bc4b1a6e1","","03bf2108-8fc4-4df7-a7d1-db922cb13125","","Production","DataCloud_Storage","2025-09-27T00:06:18.587+0000","TenantBillingUsageEvent","00D4x000007s8VREAY","2025-09-27T00:56:43.464+0000","59225765826"
"[TenantBillingUsageEvent__dlm]","qB5000001983637CAA","00D4x000007s8VREAY","a360/prod/77e51984b1b449708d46f41bc4b1a6e1","","03c5902a-94d4-4d77-ac33-43e39a02f9f3","","Production","DataCloud_DataQueries","2025-09-12T14:32:31.359+0000","TenantBillingUsageEvent","00D4x000007s8VREAY","2025-09-12T14:56:34.999+0000","145756"
"[TenantBillingUsageEvent__dlm]","qB5000004061749CAA","00D4x000007s8VREAY","a360/prod/77e51984b1b449708d46f41bc4b1a6e1","","03e793a6-42c4-4376-92c1-8db3f387cfeb","","Production","DataCloud_Storage","2025-09-30T12:06:12.267+0000","TenantBillingUsageEvent","00D4x000007s8VREAY","2025-09-30T12:56:39.908+0000","59142715879"
"[TenantBillingUsageEvent__dlm]","qB5000008887241CAA","00D4x000007s8VREAY","a360/prod/77e51984b1b449708d46f41bc4b1a6e1","","042b7780-31cd-431f-aa3d-220851b55ab8","","Production","DataCloud_DataQueries","2025-09-12T16:22:00.026+0000","TenantBillingUsageEvent","00D4x000007s8VREAY","2025-09-12T16:57:06.401+0000","33353"
"[TenantBillingUsageEvent__dlm]","qB5000002781426CAA","00D4x000007s8VREAY","a360/prod/77e51984b1b449708d46f41bc4b1a6e1","","046a35ca-d51c-4788-905a-28312c12c4ed","","Production","DataCloud_DataQueries","2025-09-15T10:53:12.191+0000","TenantBillingUsageEvent","00D4x000007s8VREAY","2025-09-15T10:57:14.488+0000","57730"
"[TenantBillingUsageEvent__dlm]","qB5000003563742CAA","00D4x000007s8VREAY","a360/prod/77e51984b1b449708d46f41bc4b1a6e1","","04b21bb3-8376-4db7-9909-baddcd040479","","Production","DataCloud_DataQueries","2025-09-09T16:00:56.551+0000","TenantBillingUsageEvent","00D4x000007s8VREAY","2025-09-09T16:56:42.313+0000","22231"
"[TenantBillingUsageEvent__dlm]","qB5000007020070CAA","00D4x000007s8VREAY","a360/prod/77e51984b1b449708d46f41bc4b1a6e1","","04cd7a46-9cae-448f-bbc1-bad16769480b","","Production","DataCloud_DataQueries","2025-09-17T13:30:41.339+0000","TenantBillingUsageEvent","00D4x000007s8VREAY","2025-09-17T13:56:42.856+0000","0"
"[TenantBillingUsageEvent__dlm]","qB5000004136591CAA","00D4x000007s8VREAY","a360/prod/77e51984b1b449708d46f41bc4b1a6e1","","04dcc093-0f3f-488a-b344-4b131b29c151","","Production","DataCloud_DataQueries","2025-09-12T18:38:51.455+0000","TenantBillingUsageEvent","00D4x000007s8VREAY","2025-09-12T18:56:47.260+0000","70468"
"[TenantBillingUsageEvent__dlm]","qB5000003463392CAA","00D4x000007s8VREAY","a360/prod/77e51984b1b449708d46f41bc4b1a6e1","","04ef2763-7494-4d3f-a5e4-a37e5f0bde4a","","Production","DataCloud_Storage","2025-09-16T06:06:13.995+0000","TenantBillingUsageEvent","00D4x000007s8VREAY","2025-09-16T06:56:35.876+0000","59378344539"
"[TenantBillingUsageEvent__dlm]","qB5000007638802CAA","00DHZ000005zmrF2AQ","a360/prod/77e51984b1b449708d46f41bc4b1a6e1","","0535784b-8df6-4942-93f6-04ca71840256","","Sandbox","DataCloud_DataQueries","2025-09-14T02:48:38.947+0000","TenantBillingUsageEvent","00D4x000007s8VREAY","2025-09-14T02:56:40.982+0000","0"
"[TenantBillingUsageEvent__dlm]","qB5000007094177CAA","00D4x000007s8VREAY","a360/prod/77e51984b1b449708d46f41bc4b1a6e1","","057396db-5dd0-4416-8047-08a95d73319d","","Production","DataCloud_DataQueries","2025-09-23T17:27:19.864+0000","TenantBillingUsageEvent","00D4x000007s8VREAY","2025-09-23T17:56:38.830+0000","1"
"[TenantBillingUsageEvent__dlm]","qB5000006263177CAA","00D4x000007s8VREAY","a360/prod/77e51984b1b449708d46f41bc4b1a6e1","","05755470-cdba-4929-8a1e-e4c9f394ab4e","","Production","DataCloud_DataQueries","2025-09-12T16:48:51.231+0000","TenantBillingUsageEvent","00D4x000007s8VREAY","2025-09-12T16:57:06.401+0000","95777"
"[TenantBillingUsageEvent__dlm]","qB5000009165241CAA","00D4x000007s8VREAY","a360/prod/77e51984b1b449708d46f41bc4b1a6e1","","059ae046-d7d1-423c-9356-aabc9bee7427","","Production","DataCloud_DataQueries","2025-09-12T14:28:14.924+0000","TenantBillingUsageEvent","00D4x000007s8VREAY","2025-09-12T14:56:34.999+0000","181475"
"[TenantBillingUsageEvent__dlm]","qB5000004059499CAA","00D4x000007s8VREAY","a360/prod/77e51984b1b449708d46f41bc4b1a6e1","","05efa1f7-059d-4c04-9ffb-f9a0adbf6a77","","Production","DataCloud_DataQueries","2025-09-12T18:40:43.527+0000","TenantBillingUsageEvent","00D4x000007s8VREAY","2025-09-12T18:56:47.260+0000","70468"
"[TenantBillingUsageEvent__dlm]","qB5000009205780CAA","00DHZ000005zmrF2AQ","a360/prod/77e51984b1b449708d46f41bc4b1a6e1","","05f44e10-01e0-4f32-9d5b-d20ac2be7f59","","Sandbox","DataCloud_DataQueries","2025-09-12T20:48:41.632+0000","TenantBillingUsageEvent","00D4x000007s8VREAY","2025-09-12T20:57:02.276+0000","0"
"[TenantBillingUsageEvent__dlm]","qB5000004505668CAA","00DHZ000005zmrF2AQ","a360/prod/77e51984b1b449708d46f41bc4b1a6e1","","06067a55-7e66-4c64-bb02-90111c899ff8","","Sandbox","DataCloud_DataQueries","2025-09-20T08:48:35.852+0000","TenantBillingUsageEvent","00D4x000007s8VREAY","2025-09-20T08:57:00.546+0000","0"
"[TenantBillingUsageEvent__dlm]","qB5000001675982CAA","00DHZ000005zmrF2AQ","a360/prod/77e51984b1b449708d46f41bc4b1a6e1","","06603fd8-5a11-4d1b-9c60-334b301da8ab","","Sandbox","DataCloud_DataQueries","2025-09-15T08:48:33.364+0000","TenantBillingUsageEvent","00D4x000007s8VREAY","2025-09-15T08:56:46.757+0000","0"
"[TenantBillingUsageEvent__dlm]","qB5000006717335CAA","00D4x000007s8VREAY","a360/prod/77e51984b1b449708d46f41bc4b1a6e1","","06b2deba-9fa6-49c9-bdf3-f51fc15da513","","Production","DataCloud_DataQueries","2025-09-12T13:34:27.965+0000","TenantBillingUsageEvent","00D4x000007s8VREAY","2025-09-12T13:56:43.678+0000","84390"
"[TenantBillingUsageEvent__dlm]","qB5000005145984CAA","00DHZ000005zmrF2AQ","a360/prod/77e51984b1b449708d46f41bc4b1a6e1","","06ccec1d-a5ef-4fee-ae7e-9f601bb5d447","","Sandbox","DataCloud_DataQueries","2025-09-19T08:48:38.457+0000","TenantBillingUsageEvent","00D4x000007s8VREAY","2025-09-19T08:57:05.816+0000","0"
"[TenantBillingUsageEvent__dlm]","qB5000005766272CAA","00D4x000007s8VREAY","a360/prod/77e51984b1b449708d46f41bc4b1a6e1","","06d55073-434b-43ac-a485-89b6bb1e9e92","","Production","DataCloud_Storage","2025-09-23T06:06:31.927+0000","TenantBillingUsageEvent","00D4x000007s8VREAY","2025-09-23T06:56:42.813+0000","59236978056"
"[TenantBillingUsageEvent__dlm]","qB5000007117181CAA","00D4x000007s8VREAY","a360/prod/77e51984b1b449708d46f41bc4b1a6e1","","07044967-2c1e-4315-bee5-5f59d289ef51","","Production","DataCloud_DataQueries","2025-09-15T11:00:31.744+0000","TenantBillingUsageEvent","00D4x000007s8VREAY","2025-09-15T11:56:31.058+0000","74236"
"[TenantBillingUsageEvent__dlm]","qB5000009610103CAA","00D4x000007s8VREAY","a360/prod/77e51984b1b449708d46f41bc4b1a6e1","","070ba327-3baf-4199-a96f-2cbc17eb26d1","","Production","DataCloud_DataQueries","2025-09-02T20:40:17.118+0000","TenantBillingUsageEvent","00D4x000007s8VREAY","2025-09-02T20:56:41.280+0000","0"
"[TenantBillingUsageEvent__dlm]","qB5000005841454CAA","00D4x000007s8VREAY","a360/prod/77e51984b1b449708d46f41bc4b1a6e1","","0766ea4f-49db-400a-af1d-a9891df3aa5c","","Production","DataCloud_DataQueries","2025-09-12T16:22:58.057+0000","TenantBillingUsageEvent","00D4x000007s8VREAY","2025-09-12T16:57:06.401+0000","33353"
"[TenantBillingUsageEvent__dlm]","qB5000003446210CAA","00D4x000007s8VREAY","a360/prod/77e51984b1b449708d46f41bc4b1a6e1","","07d83bef-1641-44fa-b36c-1434a63b0aad","","Production","DataCloud_Storage","2025-09-23T18:06:36.726+0000","TenantBillingUsageEvent","00D4x000007s8VREAY","2025-09-23T18:56:39.432+0000","59247474795"
"[TenantBillingUsageEvent__dlm]","qB5000002740870CAA","00D4x000007s8VREAY","a360/prod/77e51984b1b449708d46f41bc4b1a6e1","","07da61e8-c2c0-4434-9b54-f337bb33a3b7","","Production","DataCloud_DataQueries","2025-09-23T17:26:36.893+0000","TenantBillingUsageEvent","00D4x000007s8VREAY","2025-09-23T17:56:38.830+0000","0"
"[TenantBillingUsageEvent__dlm]","qB5000001559083CAA","00D4x000007s8VREAY","a360/prod/77e51984b1b449708d46f41bc4b1a6e1","","07ee4adf-7de6-4b0e-a79b-fd6b307e9827","","Production","DataCloud_DataQueries","2025-09-12T13:35:08.598+0000","TenantBillingUsageEvent","00D4x000007s8VREAY","2025-09-12T13:56:43.678+0000","84390"
"[TenantBillingUsageEvent__dlm]","qB5000003040314CAA","00DHZ000005zmrF2AQ","a360/prod/77e51984b1b449708d46f41bc4b1a6e1","","08fbbcdd-5955-434d-b1ca-a6503c245c2e","","Sandbox","DataCloud_DataQueries","2025-09-09T17:17:43.197+0000","TenantBillingUsageEvent","00D4x000007s8VREAY","2025-09-09T17:56:33.379+0000","0"
"[TenantBillingUsageEvent__dlm]","qB5000009473850CAA","00D4x000007s8VREAY","a360/prod/77e51984b1b449708d46f41bc4b1a6e1","","091c5b1b-55f0-456d-acb4-27d3c1051fab","","Production","DataCloud_DataQueries","2025-09-12T14:29:16.919+0000","TenantBillingUsageEvent","00D4x000007s8VREAY","2025-09-12T14:56:34.999+0000","181475"
"[TenantBillingUsageEvent__dlm]","qB5000001584675CAA","00D4x000007s8VREAY","a360/prod/77e51984b1b449708d46f41bc4b1a6e1","","097359a8-4568-4206-b807-ace7864ad22d","","Production","DataCloud_DataQueries","2025-09-10T17:33:31.544+0000","TenantBillingUsageEvent","00D4x000007s8VREAY","2025-09-10T17:56:39.785+0000","87"
"[TenantBillingUsageEvent__dlm]","qB5000005639306CAA","00D4x000007s8VREAY","a360/prod/77e51984b1b449708d46f41bc4b1a6e1","","09b8406a-7b19-4e76-abdc-158fbea38338","","Production","DataCloud_DataQueries","2025-09-12T13:38:27.774+0000","TenantBillingUsageEvent","00D4x000007s8VREAY","2025-09-12T13:56:43.678+0000","88"
"[TenantBillingUsageEvent__dlm]","qB5000005278240CAA","00D4x000007s8VREAY","a360/prod/77e51984b1b449708d46f41bc4b1a6e1","","09bb1faf-b2ed-4100-b862-e457cc89cd8f","","Production","DataCloud_Storage","2025-09-19T06:06:10.210+0000","TenantBillingUsageEvent","00D4x000007s8VREAY","2025-09-19T06:56:38.874+0000","59202305813"
"[TenantBillingUsageEvent__dlm]","qB5000003355450CAA","00D4x000007s8VREAY","a360/prod/77e51984b1b449708d46f41bc4b1a6e1","","0a26e474-8526-4d71-b6af-3926b703a785","","Production","DataCloud_DataQueries","2025-09-17T13:39:46.210+0000","TenantBillingUsageEvent","00D4x000007s8VREAY","2025-09-17T13:56:42.856+0000","0"
"[TenantBillingUsageEvent__dlm]","qB5000009492557CAA","00D4x000007s8VREAY","a360/prod/77e51984b1b449708d46f41bc4b1a6e1","","0a3ccf56-9031-4f8a-8aed-b45aedfd99a0","","Production","DataCloud_DataQueries","2025-09-09T15:24:43.850+0000","TenantBillingUsageEvent","00D4x000007s8VREAY","2025-09-09T15:56:34.768+0000","4222916"
"[TenantBillingUsageEvent__dlm]","qB5000009372566CAA","00D4x000007s8VREAY","a360/prod/77e51984b1b449708d46f41bc4b1a6e1","","0a6cb908-1e4d-4f70-8640-cf8388cfa819","","Production","DataCloud_DataQueries","2025-09-12T14:17:02.647+0000","TenantBillingUsageEvent","00D4x000007s8VREAY","2025-09-12T14:56:34.999+0000","181475"
"[TenantBillingUsageEvent__dlm]","qB5000003583520CAA","00D4x000007s8VREAY","a360/prod/77e51984b1b449708d46f41bc4b1a6e1","","0a6d18cf-7b1b-436b-8d66-63a206f99402","","Production","DataCloud_DataQueries","2025-09-05T17:22:48.801+0000","TenantBillingUsageEvent","00D4x000007s8VREAY","2025-09-05T17:56:35.974+0000","0"
"[TenantBillingUsageEvent__dlm]","qB5000003309450CAA","00DHZ000005zmrF2AQ","a360/prod/77e51984b1b449708d46f41bc4b1a6e1","","0ab3a7e6-300b-4006-8f08-e86ec6501551","","Sandbox","DataCloud_DataQueries","2025-09-18T20:48:33.692+0000","TenantBillingUsageEvent","00D4x000007s8VREAY","2025-09-18T20:56:37.611+0000","0"
"[TenantBillingUsageEvent__dlm]","qB5000003275417CAA","00D4x000007s8VREAY","a360/prod/77e51984b1b449708d46f41bc4b1a6e1","","0ad3b4e4-afcb-44c3-b099-05d6ff2dffb3","","Production","DataCloud_DataQueries","2025-09-01T17:26:21.384+0000","TenantBillingUsageEvent","00D4x000007s8VREAY","2025-09-01T17:56:38.301+0000","0"
"[TenantBillingUsageEvent__dlm]","qB5000001410931CAA","00D4x000007s8VREAY","a360/prod/77e51984b1b449708d46f41bc4b1a6e1","","0ada682b-9eea-40d9-ae8c-02df46110d92","","Production","DataCloud_DataQueries","2025-09-01T17:20:17.220+0000","TenantBillingUsageEvent","00D4x000007s8VREAY","2025-09-01T17:56:38.301+0000","128"
"[TenantBillingUsageEvent__dlm]","qB5000007185532CAA","00D4x000007s8VREAY","a360/prod/77e51984b1b449708d46f41bc4b1a6e1","","0aecf137-34ef-4c27-b4f6-c2f1c8fff3c5","","Production","DataCloud_DataQueries","2025-09-12T14:04:10.111+0000","TenantBillingUsageEvent","00D4x000007s8VREAY","2025-09-12T14:56:34.999+0000","163315"
"[TenantBillingUsageEvent__dlm]","qB5000006519707CAA","00D4x000007s8VREAY","a360/prod/77e51984b1b449708d46f41bc4b1a6e1","","0c0e9942-0d0a-4a51-a9b7-b38b102827cf","","Production","DataCloud_DataQueries","2025-09-09T15:23:50.416+0000","TenantBillingUsageEvent","00D4x000007s8VREAY","2025-09-09T15:56:34.768+0000","113"
"[TenantBillingUsageEvent__dlm]","qB5000009066625CAA","00D4x000007s8VREAY","a360/prod/77e51984b1b449708d46f41bc4b1a6e1","","0c359b6f-9587-4117-a5ac-5cfef78402be","","Production","DataCloud_DataQueries","2025-09-22T15:38:28.707+0000","TenantBillingUsageEvent","00D4x000007s8VREAY","2025-09-22T15:56:43.937+0000","0"
"[TenantBillingUsageEvent__dlm]","qB5000006290563CAA","00D4x000007s8VREAY","a360/prod/77e51984b1b449708d46f41bc4b1a6e1","","0c3a2bb4-fb03-4daa-b7a9-6437fa1eee16","","Production","DataCloud_DataQueries","2025-09-12T13:38:50.835+0000","TenantBillingUsageEvent","00D4x000007s8VREAY","2025-09-12T13:56:43.678+0000","84390"
"[TenantBillingUsageEvent__dlm]","qB5000001031721CAA","00D4x000007s8VREAY","a360/prod/77e51984b1b449708d46f41bc4b1a6e1","","0c6bcf3c-69da-4410-9a6e-dafc5fa88eb0","","Production","DataCloud_DataQueries","2025-09-15T10:34:42.377+0000","TenantBillingUsageEvent","00D4x000007s8VREAY","2025-09-15T10:57:14.488+0000","70468"
"[TenantBillingUsageEvent__dlm]","qB5000001616742CAA","00D4x000007s8VREAY","a360/prod/77e51984b1b449708d46f41bc4b1a6e1","","0cbd724c-0012-45c5-a03f-34b5c75f85a6","","Production","DataCloud_DataQueries","2025-09-12T14:16:06.662+0000","TenantBillingUsageEvent","00D4x000007s8VREAY","2025-09-12T14:56:34.999+0000","181475"
"[TenantBillingUsageEvent__dlm]","qB5000005387480CAA","00D4x000007s8VREAY","a360/prod/77e51984b1b449708d46f41bc4b1a6e1","","0cf42c12-47cf-4f61-b67b-09b2ded22c1a","","Production","DataCloud_DataQueries","2025-09-01T17:22:02.658+0000","TenantBillingUsageEvent","00D4x000007s8VREAY","2025-09-01T17:56:38.301+0000","948968"
"[TenantBillingUsageEvent__dlm]","qB5000001004384CAA","00D4x000007s8VREAY","a360/prod/77e51984b1b449708d46f41bc4b1a6e1","","0d165f3e-fdad-4937-a9dd-82d9a66ef30d","","Production","DataCloud_Storage","2025-09-01T00:06:13.805+0000","TenantBillingUsageEvent","00D4x000007s8VREAY","2025-09-01T00:57:05.554+0000","59834704176"
"[TenantBillingUsageEvent__dlm]","qB5000002987821CAA","00D4x000007s8VREAY","a360/prod/77e51984b1b449708d46f41bc4b1a6e1","","0d386ce2-5b54-415b-b799-643eb3c34923","","Production","DataCloud_DataQueries","2025-09-01T13:01:44.101+0000","TenantBillingUsageEvent","00D4x000007s8VREAY","2025-09-01T13:05:52.503+0000","0"
"[TenantBillingUsageEvent__dlm]","qB5000006323855CAA","00D4x000007s8VREAY","a360/prod/77e51984b1b449708d46f41bc4b1a6e1","","0dc6519a-458d-451e-8d97-005fdf87e900","","Production","DataCloud_Storage","2025-09-20T12:06:23.366+0000","TenantBillingUsageEvent","00D4x000007s8VREAY","2025-09-20T12:56:42.408+0000","59325189486"
"[TenantBillingUsageEvent__dlm]","qB5000007497776CAA","00D4x000007s8VREAY","a360/prod/77e51984b1b449708d46f41bc4b1a6e1","","0dcaa627-92fb-4c05-ae8f-f74c6654dc92","","Production","DataCloud_DataQueries","2025-09-09T15:19:49.281+0000","TenantBillingUsageEvent","00D4x000007s8VREAY","2025-09-09T15:56:34.768+0000","11"
"[TenantBillingUsageEvent__dlm]","qB5000002188048CAA","00D4x000007s8VREAY","a360/prod/77e51984b1b449708d46f41bc4b1a6e1","","0de07bf5-0ef9-42d4-886b-92ed2870e6b7","","Production","DataCloud_DataQueries","2025-09-01T13:01:33.871+0000","TenantBillingUsageEvent","00D4x000007s8VREAY","2025-09-01T13:05:52.503+0000","0"
"[TenantBillingUsageEvent__dlm]","qB5000007940225CAA","00D4x000007s8VREAY","a360/prod/77e51984b1b449708d46f41bc4b1a6e1","","0e0eff10-c0dd-4ea9-b133-09b7e24a1bee","","Production","DataCloud_DataQueries","2025-09-12T18:39:21.375+0000","TenantBillingUsageEvent","00D4x000007s8VREAY","2025-09-12T18:56:47.260+0000","70468"
"[TenantBillingUsageEvent__dlm]","qB5000002556738CAA","00D4x000007s8VREAY","a360/prod/77e51984b1b449708d46f41bc4b1a6e1","","0e2d7fee-d7a6-4cac-a755-ccb0d6c6c01f","","Production","DataCloud_DataQueries","2025-09-12T16:10:53.982+0000","TenantBillingUsageEvent","00D4x000007s8VREAY","2025-09-12T16:57:06.401+0000","145756"
"[TenantBillingUsageEvent__dlm]","qB5000008657722CAA","00D4x000007s8VREAY","a360/prod/77e51984b1b449708d46f41bc4b1a6e1","","0e535188-d0cf-400f-953f-0fa1cc8d247f","","Production","DataCloud_DataQueries","2025-09-12T13:47:17.189+0000","TenantBillingUsageEvent","00D4x000007s8VREAY","2025-09-12T13:56:43.678+0000","163315"
"[TenantBillingUsageEvent__dlm]","qB5000002440437CAA","00D4x000007s8VREAY","a360/prod/77e51984b1b449708d46f41bc4b1a6e1","","0e57b56f-7793-4d8c-b7f6-7465d68398d1","","Production","DataCloud_DataQueries","2025-09-12T14:38:02.712+0000","TenantBillingUsageEvent","00D4x000007s8VREAY","2025-09-12T14:56:34.999+0000","145756"
"[TenantBillingUsageEvent__dlm]","qB5000007708224CAA","00D4x000007s8VREAY","a360/prod/77e51984b1b449708d46f41bc4b1a6e1","","0e84d318-291b-4555-a804-dd6041d7c32c","","Production","DataCloud_DataQueries","2025-09-12T14:35:14.594+0000","TenantBillingUsageEvent","00D4x000007s8VREAY","2025-09-12T14:56:34.999+0000","145756"
"[TenantBillingUsageEvent__dlm]","qB5000004965195CAA","00D4x000007s8VREAY","a360/prod/77e51984b1b449708d46f41bc4b1a6e1","","0e96a6ca-e009-4b9a-a0f2-9e3d1e49a6db","","Production","DataCloud_DataQueries","2025-09-01T17:30:42.252+0000","TenantBillingUsageEvent","00D4x000007s8VREAY","2025-09-01T17:56:38.301+0000","3"
"[TenantBillingUsageEvent__dlm]","qB5000002888585CAA","00D4x000007s8VREAY","a360/prod/77e51984b1b449708d46f41bc4b1a6e1","","0e9b3d3c-2a88-4298-9767-68dd8a09b91a","","Production","DataCloud_DataQueries","2025-09-23T17:28:31.237+0000","TenantBillingUsageEvent","00D4x000007s8VREAY","2025-09-23T17:56:38.830+0000","0"
